MSOA_CODE,MSOA_NAME,ALL_PROPERTIES_ACTUAL,AVERAGE_AGE
E02000625,Lambeth 008,681,96.74669604
E02000625,Lambeth 008,980,50.89285714
E02000625,Lambeth 008,740,66.11486486
E02000625,Lambeth 008,690,67.62318841
E02000626,Lambeth 009,780,74.57051282
E02000626,Lambeth 009,751,65.12450067
E02000626,Lambeth 009,710,69.86619718
E02000626,Lambeth 009,742,99.72574124
E02000626,Lambeth 009,550,66.94545455
E02000627,Lambeth 010,731,84.37893297
E02000627,Lambeth 010,961,44.78980229
E02000627,Lambeth 010,693,95.24025974
E02000627,Lambeth 010,1131,87.59460654
E02000627,Lambeth 010,732,89.7226776
E02000628,Lambeth 011,711,52.95710267
E02000628,Lambeth 011,812,75.94889163
E02000628,Lambeth 011,671,63.92622951
E02000628,Lambeth 011,710,41.93661972
E02000628,Lambeth 011,600,53.29166667
E02000628,Lambeth 011,550,86.60909091
E02000629,Lambeth 012,763,83.02752294
E02000629,Lambeth 012,782,86.72762148
E02000629,Lambeth 012,750,95.42
E02000629,Lambeth 012,1012,87.67737154
E02000629,Lambeth 012,734,107.9734332
E02000630,Lambeth 013,620,57.88709677
E02000630,Lambeth 013,801,95.28401998
E02000630,Lambeth 013,941,89.73379384
E02000630,Lambeth 013,603,106.0912106
E02000630,Lambeth 013,531,56.59039548
E02000631,Lambeth 014,802,103.2007481
E02000631,Lambeth 014,720,108.5625
E02000631,Lambeth 014,960,92.70833333
E02000631,Lambeth 014,821,112.1169306
E02000631,Lambeth 014,655,103.4503817
E02000632,Lambeth 015,915,105.8453552
E02000632,Lambeth 015,733,103.1084584
E02000632,Lambeth 015,941,94.17906482
E02000632,Lambeth 015,813,112.2078721
E02000632,Lambeth 015,853,109.1928488
E02000633,Lambeth 016,760,98.59868421
E02000633,Lambeth 016,781,105.8636364
E02000633,Lambeth 016,751,50.0379494
E02000633,Lambeth 016,821,76.56881851
E02000633,Lambeth 016,810,60.07407407
E02000634,Lambeth 017,900,69.55555556
E02000634,Lambeth 017,811,76.22503083
E02000634,Lambeth 017,670,81.58955224
E02000634,Lambeth 017,761,72.4500657
E02000635,Lambeth 018,712,108.1537921
E02000635,Lambeth 018,581,56.42512909
E02000635,Lambeth 018,851,67.90599295
E02000635,Lambeth 018,981,97.60907238
E02000635,Lambeth 018,1070,98.54205607
E02000636,Lambeth 019,664,101.5707831
E02000636,Lambeth 019,521,115.1621881
E02000636,Lambeth 019,692,84.62716763
E02000636,Lambeth 019,800,99.20625
E02000636,Lambeth 019,625,103.508
E02000637,Lambeth 020,983,104.3591048
E02000637,Lambeth 020,840,106.3869048
E02000637,Lambeth 020,652,108.351227
E02000637,Lambeth 020,731,106.4083447
E02000637,Lambeth 020,661,120.9114977
E02000638,Lambeth 021,662,63.16540785
E02000638,Lambeth 021,771,89.41309987
E02000638,Lambeth 021,1082,85.02264325
E02000638,Lambeth 021,781,75.4475032
E02000638,Lambeth 021,872,82.03268349
E02000639,Lambeth 022,813,92.85916359
E02000639,Lambeth 022,692,73.79696532
E02000639,Lambeth 022,792,58.60479798
E02000639,Lambeth 022,731,60.12038304
E02000639,Lambeth 022,861,79.28919861
E02000640,Lambeth 023,741,93.73076923
E02000640,Lambeth 023,692,105.0823699
E02000640,Lambeth 023,592,102.8133446
E02000640,Lambeth 023,781,110.6946223
E02000640,Lambeth 023,512,96.81738281
E02000640,Lambeth 023,640,74.0078125
E02000641,Lambeth 024,551,54.96823956
E02000641,Lambeth 024,881,49.66912599
E02000641,Lambeth 024,821,68.21498173
E02000641,Lambeth 024,670,58.09701493
E02000641,Lambeth 024,660,81.95454545
E02000642,Lambeth 025,950,106.4105263
E02000642,Lambeth 025,732,86.17076503
E02000642,Lambeth 025,650,79.16153846
E02000642,Lambeth 025,1040,99.98076923
E02000642,Lambeth 025,792,80.79166667
E02000643,Lambeth 026,791,98.64412137
E02000643,Lambeth 026,673,89.32986627
E02000643,Lambeth 026,731,119.8871409
E02000643,Lambeth 026,675,117.8325926
E02000643,Lambeth 026,820,80.23170732
E02000644,Lambeth 027,760,78.93421053
E02000644,Lambeth 027,713,95.6598878
E02000644,Lambeth 027,792,105.1755051
E02000644,Lambeth 027,641,104.099844
E02000644,Lambeth 027,741,97.39676113
E02000645,Lambeth 028,683,115.5534407
E02000645,Lambeth 028,811,86.75215783
E02000645,Lambeth 028,802,90.41770574
E02000645,Lambeth 028,1080,95.48148148
E02000645,Lambeth 028,750,100.22
E02000646,Lambeth 029,621,91.61755233
E02000646,Lambeth 029,831,101.1462094
E02000646,Lambeth 029,691,98.86324168
E02000646,Lambeth 029,941,83.62699256
E02000646,Lambeth 029,774,97.22674419
E02000647,Lambeth 030,582,84.04123711
E02000647,Lambeth 030,655,118.6755725
E02000647,Lambeth 030,641,93.56162246
E02000647,Lambeth 030,721,83.23092926
E02000647,Lambeth 030,830,52.20481928
E02000648,Lambeth 031,733,60.6159618
E02000648,Lambeth 031,731,89.86456908
E02000648,Lambeth 031,681,86.19309838
E02000648,Lambeth 031,651,58.03840246
E02000648,Lambeth 031,632,69.22072785
E02000649,Lambeth 032,821,97.56211937
E02000649,Lambeth 032,993,86.76082578
E02000649,Lambeth 032,863,102.6164542
E02000649,Lambeth 032,1051,103.6941009
E02000649,Lambeth 032,832,111.1268029
E02000649,Lambeth 032,780,88.55769231
E02000650,Lambeth 033,921,101.5933768
E02000650,Lambeth 033,731,63.82694938
E02000650,Lambeth 033,681,93.45227606
E02000650,Lambeth 033,531,97.42467043
E02000650,Lambeth 033,692,72.58309249
E02000651,Lambeth 034,681,105.0403818
E02000651,Lambeth 034,742,87.78638814
E02000651,Lambeth 034,541,103.9639556
E02000651,Lambeth 034,741,109.1491228
E02000651,Lambeth 034,822,94.2323601
E02000652,Lambeth 035,544,78.28584559
E02000652,Lambeth 035,494,83.81781377
E02000652,Lambeth 035,461,87.52277657
E02000652,Lambeth 035,522,69.34961686
E02000652,Lambeth 035,531,80.2787194
E02006801,Lambeth 036,1012,34.86067194
E02006801,Lambeth 036,711,83.17791842
E02006801,Lambeth 036,631,45.78129952
E02006801,Lambeth 036,913,93.05859803
E02006801,Lambeth 036,1001,68.04295704
E02000653,Lewisham 001,620,51.4516129
E02000653,Lewisham 001,634,19.579653
E02000653,Lewisham 001,851,61.68331375
E02000653,Lewisham 001,850,36.36470588
E02000653,Lewisham 001,1011,37.28239367
E02000654,Lewisham 002,670,62.67910448
E02000654,Lewisham 002,700,49.78571429
E02000654,Lewisham 002,650,52.63076923
E02000654,Lewisham 002,601,51.0765391
E02000654,Lewisham 002,601,64.20881864
E02000655,Lewisham 003,802,33.44077307
E02000655,Lewisham 003,584,112.1986301
E02000655,Lewisham 003,770,46.7012987
E02000655,Lewisham 003,780,40.19230769
E02000655,Lewisham 003,562,87.72241993
E02000657,Lewisham 005,774,45.69315245
E02000657,Lewisham 005,730,86.50684932
E02000657,Lewisham 005,700,105.3642857
E02000657,Lewisham 005,793,101.3284994
E02000657,Lewisham 005,650,104.0307692
E02000658,Lewisham 006,740,54.72972973
E02000658,Lewisham 006,660,85.13636364
E02000658,Lewisham 006,703,114.3001422
E02000658,Lewisham 006,554,116.1768953
E02000658,Lewisham 006,560,96.6875
E02000659,Lewisham 007,790,69.37974684
E02000659,Lewisham 007,601,103.6572379
E02000659,Lewisham 007,671,75.94560358
E02000659,Lewisham 007,571,40.41943958
E02000659,Lewisham 007,663,91.326546
E02000660,Lewisham 008,750,98.60666667
E02000660,Lewisham 008,812,105.0929803
E02000660,Lewisham 008,740,93.56756757
E02000660,Lewisham 008,652,100.7361963
E02000660,Lewisham 008,860,16.38372093
E02000661,Lewisham 009,672,87.68229167
E02000661,Lewisham 009,742,90.19878706
E02000661,Lewisham 009,770,73.56493506
E02000661,Lewisham 009,932,69.83798283
E02000662,Lewisham 010,590,73.30508475
E02000662,Lewisham 010,591,59.10829103
E02000662,Lewisham 010,681,97.75697504
E02000662,Lewisham 010,692,109.0151734
E02000662,Lewisham 010,782,74.70012788
E02000663,Lewisham 011,602,99.91196013
E02000663,Lewisham 011,744,118.0497312
E02000663,Lewisham 011,830,99.55421687
E02000663,Lewisham 011,623,111.6942215
E02000664,Lewisham 012,862,62.64385151
E02000664,Lewisham 012,752,90.45944149
E02000664,Lewisham 012,711,69.98945148
E02000664,Lewisham 012,1641,28.17062767
E02000664,Lewisham 012,713,86.59186536
E02000664,Lewisham 012,550,79.45454545
E02000665,Lewisham 013,1021,100.4338883
E02000665,Lewisham 013,850,107.7647059
E02000665,Lewisham 013,771,94.83527886
E02000665,Lewisham 013,791,60.37863464
E02000666,Lewisham 014,761,107.9152431
E02000666,Lewisham 014,664,108.9811747
E02000666,Lewisham 014,630,61.14285714
E02000666,Lewisham 014,671,98.51341282
E02000667,Lewisham 015,612,104.3545752
E02000667,Lewisham 015,671,101.8889717
E02000667,Lewisham 015,622,96.78778135
E02000667,Lewisham 015,663,106.2571644
E02000668,Lewisham 016,632,57.99287975
E02000668,Lewisham 016,620,89.04032258
E02000668,Lewisham 016,752,69.35172872
E02000668,Lewisham 016,792,112.7108586
E02000669,Lewisham 017,722,95.47437673
E02000669,Lewisham 017,662,115.4803625
E02000669,Lewisham 017,691,107.9775687
E02000669,Lewisham 017,641,81.78549142
E02000669,Lewisham 017,602,38.47259136
E02000670,Lewisham 018,740,87.56081081
E02000670,Lewisham 018,682,88.84970674
E02000670,Lewisham 018,621,107.6666667
E02000670,Lewisham 018,780,106.5897436
E02000671,Lewisham 019,712,103.0245787
E02000671,Lewisham 019,700,93.30714286
E02000671,Lewisham 019,702,114.6039886
E02000671,Lewisham 019,691,80.5463097
E02000671,Lewisham 019,850,83.16470588
E02000672,Lewisham 020,740,90.50675676
E02000672,Lewisham 020,803,92.17559153
E02000672,Lewisham 020,802,115.0299252
E02000672,Lewisham 020,614,114.1653094
E02000672,Lewisham 020,721,77.20180305
E02000673,Lewisham 021,581,79.33907057
E02000673,Lewisham 021,1011,84.83481701
E02000673,Lewisham 021,641,79.79329173
E02000673,Lewisham 021,611,92.27659574
E02000673,Lewisham 021,650,96.78461538
E02000674,Lewisham 022,662,120.1623867
E02000674,Lewisham 022,541,116.9676525
E02000674,Lewisham 022,623,117.2865169
E02000674,Lewisham 022,622,121.2170418
E02000674,Lewisham 022,651,118.7980031
E02000675,Lewisham 023,721,62.45839112
E02000675,Lewisham 023,771,88.36705577
E02000675,Lewisham 023,631,65.15530903
E02000675,Lewisham 023,663,74.14781297
E02000675,Lewisham 023,585,89.25555556
E02000676,Lewisham 024,642,97.56697819
E02000676,Lewisham 024,722,106.8753463
E02000676,Lewisham 024,692,109.4393064
E02000676,Lewisham 024,600,95.10833333
E02000676,Lewisham 024,604,111.0008278
E02000677,Lewisham 025,644,107.3299689
E02000677,Lewisham 025,631,101.6045959
E02000677,Lewisham 025,803,95.55417186
E02000677,Lewisham 025,622,92.91318328
E02000678,Lewisham 026,612,90.69771242
E02000678,Lewisham 026,501,96.9510978
E02000678,Lewisham 026,642,91.57554517
E02000678,Lewisham 026,781,59.09987196
E02000679,Lewisham 027,641,64.63026521
E02000679,Lewisham 027,710,67.44366197
E02000679,Lewisham 027,595,100.5857143
E02000679,Lewisham 027,792,90.7979798
E02000679,Lewisham 027,712,64.58848315
E02000680,Lewisham 028,970,73.32474227
E02000680,Lewisham 028,741,65.13967611
E02000680,Lewisham 028,631,56.09746434
E02000680,Lewisham 028,720,86.72222222
E02000681,Lewisham 029,673,69.9063893
E02000681,Lewisham 029,712,81.31671348
E02000681,Lewisham 029,641,95.59672387
E02000681,Lewisham 029,643,93.69206843
E02000681,Lewisham 029,650,93.31538462
E02000682,Lewisham 030,672,87.49181548
E02000682,Lewisham 030,675,73.12296296
E02000682,Lewisham 030,511,83.09686888
E02000682,Lewisham 030,771,70.04215305
E02000682,Lewisham 030,671,84.51862891
E02000683,Lewisham 031,781,62.1056338
E02000683,Lewisham 031,691,76.69681621
E02000683,Lewisham 031,771,55.41439689
E02000683,Lewisham 031,592,83.98986486
E02000685,Lewisham 033,671,86.52459016
E02000685,Lewisham 033,610,60.10655738
E02000685,Lewisham 033,603,56.89635158
E02000685,Lewisham 033,711,72.17932489
E02000685,Lewisham 033,901,64.65371809
E02000686,Lewisham 034,661,95.50453858
E02000686,Lewisham 034,802,55.78865337
E02000686,Lewisham 034,591,76.95600677
E02000686,Lewisham 034,761,82.74310118
E02000687,Lewisham 035,670,93.1119403
E02000687,Lewisham 035,721,100.1768377
E02000687,Lewisham 035,820,80.78658537
E02000687,Lewisham 035,641,107.4531981
E02000687,Lewisham 035,623,74.92696629
E02006783,Lewisham 037,702,94.26709402
E02006783,Lewisham 037,612,94.17401961
E02006783,Lewisham 037,602,90.03239203
E02006783,Lewisham 037,570,95.3245614
E02006783,Lewisham 037,551,91.43738657
E02006784,Lewisham 038,572,74.88898601
E02006784,Lewisham 038,751,89.09786951
E02006784,Lewisham 038,711,68.37482419
E02006784,Lewisham 038,612,82.03267974
E02006784,Lewisham 038,634,86.10883281
E02006798,Lewisham 039,450,46.43333333
E02006798,Lewisham 039,610,52.6147541
E02006798,Lewisham 039,640,52.203125
E02006798,Lewisham 039,870,45.07471264
E02006798,Lewisham 039,691,66.83502171
E02000689,Merton 001,483,112.6418219
E02000689,Merton 001,551,104.6388385
E02000689,Merton 001,481,91.85758836
E02000689,Merton 001,1201,55.70024979
E02000689,Merton 001,671,94.04247392
E02000690,Merton 002,720,81.52083333
E02000690,Merton 002,612,78.83578431
E02000690,Merton 002,581,56.15748709
E02000690,Merton 002,501,79.12075848
E02000691,Merton 003,661,102.03177
E02000691,Merton 003,612,91.00490196
E02000691,Merton 003,730,81.46575342
E02000691,Merton 003,493,101.5922921
E02000691,Merton 003,592,108.0971284
E02000692,Merton 004,680,79.89705882
E02000692,Merton 004,770,60.83766234
E02000692,Merton 004,730,87.21232877
E02000692,Merton 004,960,64.44270833
E02000692,Merton 004,761,94.66162943
E02000693,Merton 005,991,64.4445005
E02000693,Merton 005,791,107.6959545
E02000693,Merton 005,871,94.31974742
E02000693,Merton 005,652,104.6794479
E02000693,Merton 005,764,62.12303665
E02000694,Merton 006,861,92.46051103
E02000694,Merton 006,773,117.7270375
E02000694,Merton 006,654,109.1055046
E02000694,Merton 006,712,104.1292135
E02000694,Merton 006,991,63.2568113
E02000695,Merton 007,664,95.73418675
E02000695,Merton 007,541,90.55360444
E02000695,Merton 007,542,111.0636531
E02000695,Merton 007,582,98.83075601
E02000695,Merton 007,641,101.1014041
E02000696,Merton 008,601,89.83777038
E02000696,Merton 008,641,76.76677067
E02000696,Merton 008,683,107.6544656
E02000696,Merton 008,581,46.24268503
E02000696,Merton 008,782,39.66432225
E02000697,Merton 009,780,90.93589744
E02000697,Merton 009,682,94.16495601
E02000697,Merton 009,821,80.59439708
E02000697,Merton 009,713,99.05049088
E02000697,Merton 009,661,101.3653555
E02000698,Merton 010,770,67.24025974
E02000698,Merton 010,651,104.4738863
E02000698,Merton 010,720,88.22916667
E02000698,Merton 010,663,96.63122172
E02000698,Merton 010,471,85.25159236
E02000699,Merton 011,692,101.890896
E02000699,Merton 011,694,105.7096542
E02000699,Merton 011,624,105.2652244
E02000699,Merton 011,642,86.29361371
E02000699,Merton 011,631,95.19413629
E02000700,Merton 012,811,62.04932182
E02000700,Merton 012,611,56.58346972
E02000700,Merton 012,560,46.61607143
E02000700,Merton 012,872,57.67259174
E02000700,Merton 012,642,68.07943925
E02000701,Merton 013,741,62.77935223
E02000701,Merton 013,622,67.41157556
E02000701,Merton 013,660,86.1969697
E02000701,Merton 013,513,76.4785575
E02000701,Merton 013,572,88.77447552
E02000702,Merton 014,820,59.32317073
E02000702,Merton 014,560,58.01785714
E02000702,Merton 014,763,76.0570118
E02000702,Merton 014,611,60.15466448
E02000702,Merton 014,733,64.0627558
E02000703,Merton 015,642,86.17523364
E02000703,Merton 015,594,94.78619529
E02000703,Merton 015,521,90.73416507
E02000703,Merton 015,643,89.44867807
E02000703,Merton 015,691,81.75615051
E02000704,Merton 016,623,87.68459069
E02000704,Merton 016,733,103.9993179
E02000704,Merton 016,911,83.74039517
E02000704,Merton 016,712,65.42766854
E02000704,Merton 016,642,81.90809969
E02000705,Merton 017,742,73.83086253
E02000705,Merton 017,604,87.91142384
E02000705,Merton 017,803,72.08156912
E02000705,Merton 017,563,79.96092362
E02000705,Merton 017,505,90.14950495
E02000706,Merton 018,542,43.57841328
E02000706,Merton 018,721,76.15603329
E02000706,Merton 018,750,70.77333333
E02000706,Merton 018,681,58.18061674
E02000706,Merton 018,851,63.27379553
E02000707,Merton 019,521,87.40307102
E02000707,Merton 019,582,53.47079038
E02000707,Merton 019,550,64.03636364
E02000707,Merton 019,560,61.63392857
E02000707,Merton 019,611,75.7405892
E02000708,Merton 020,641,85.52184087
E02000708,Merton 020,681,73.80983847
E02000708,Merton 020,653,94.68529862
E02000708,Merton 020,582,88.51632302
E02000708,Merton 020,615,95.91463415
E02000709,Merton 021,511,88.08121331
E02000709,Merton 021,601,87.12063228
E02000709,Merton 021,671,81.35991058
E02000709,Merton 021,512,86.98828125
E02000709,Merton 021,642,70.89875389
E02000710,Merton 022,571,60.20928196
E02000710,Merton 022,681,92.45154185
E02000710,Merton 022,780,73.72435897
E02000710,Merton 022,664,71.79668675
E02000710,Merton 022,642,60.01557632
E02000711,Merton 023,740,82.72972973
E02000711,Merton 023,613,87.30424144
E02000711,Merton 023,572,83.76748252
E02000711,Merton 023,912,62.44901316
E02000711,Merton 023,673,80.93387816
E02000712,Merton 024,662,86.29531722
E02000712,Merton 024,650,84.33076923
E02000712,Merton 024,634,81.96214511
E02000712,Merton 024,584,86.42465753
E02000712,Merton 024,830,75.38554217
E02000713,Merton 025,613,85.42251223
E02000713,Merton 025,540,87.5
E02000713,Merton 025,655,80.94656489
E02000713,Merton 025,511,88.71330724
E02000713,Merton 025,531,79.06308851
E02000714,Newham 001,843,94.06642942
E02000714,Newham 001,702,94.48361823
E02000714,Newham 001,602,78.82142857
E02000714,Newham 001,633,95.89731438
E02000715,Newham 002,721,77.33356449
E02000715,Newham 002,494,115.0617409
E02000715,Newham 002,512,83.0859375
E02000715,Newham 002,521,107.549904
E02000716,Newham 003,605,110.7859504
E02000716,Newham 003,650,102.5384615
E02000716,Newham 003,513,107.1315789
E02000716,Newham 003,513,73.83625731
E02000717,Newham 004,502,105.5149402
E02000717,Newham 004,414,119.5326087
E02000717,Newham 004,764,75.14528796
E02000717,Newham 004,714,91.92647059
E02000718,Newham 005,441,72.53061224
E02000718,Newham 005,501,100.8133733
E02000718,Newham 005,794,46.63350126
E02000718,Newham 005,653,83.41194487
E02000719,Newham 006,614,79.01872964
E02000719,Newham 006,862,96.73491879
E02000719,Newham 006,810,57.40740741
E02000719,Newham 006,671,101.4821162
E02000720,Newham 007,677,120.1115214
E02000720,Newham 007,493,121.3478702
E02000720,Newham 007,452,119.005531
E02000720,Newham 007,522,111.552682
E02000721,Newham 008,663,87.59879336
E02000721,Newham 008,524,110.0486641
