MSOA11CD,MSOA11NM,WD20CD,WD20NM,inlondon,ward_area_hectare,green_area_hectare,blue_area_hectare,green+blue_area_hectare,percent_green,percent_blue,percent_green+blue
E02000904,Waltham Forest 010,E05000592,Chapel End,TRUE,185.015,83.61352439,0.307114828,83.92063922,45.19283539,0.165994556,45.35882994
E02000896,Waltham Forest 002,E05000593,Chingford Green,TRUE,372.664,253.6679879,2.72537021,256.3933581,68.06882014,0.731321032,68.80014117
E02000895,Waltham Forest 001,E05000593,Chingford Green,TRUE,372.664,253.6679879,2.72537021,256.3933581,68.06882014,0.731321032,68.80014117
E02000913,Waltham Forest 019,E05000595,Forest,TRUE,198.605,100.0889111,8.700396956,108.789308,50.39596741,4.380754239,54.77672165
E02000917,Waltham Forest 023,E05000596,Grove Green,TRUE,89.582,22.01677,0,22.01677,24.57722533,0,24.57722533
E02000919,Waltham Forest 025,E05000596,Grove Green,TRUE,89.582,22.01677,0,22.01677,24.57722533,0,24.57722533
E02000901,Waltham Forest 007,E05000597,Hale End and Highams Park,TRUE,234.689,138.8649599,0.795468999,139.6604289,59.16977781,0.338946009,59.50872382
E02000897,Waltham Forest 003,E05000598,Hatch Lane,TRUE,241.621,136.7284674,4.173910858,140.9023782,56.58799002,1.727461958,58.31545198
E02000911,Waltham Forest 017,E05000599,High Street,TRUE,305.893,101.6269294,99.92365206,201.5505814,33.22303203,32.66621075,65.88924278
E02000903,Waltham Forest 009,E05000600,Higham Hill,TRUE,322.124,104.7587154,103.3552855,208.1140008,32.52123883,32.08555881,64.60679763
E02000910,Waltham Forest 016,E05000601,Hoe Street,TRUE,110.006,37.53330728,0.003353495,37.53666077,34.11932738,0.003048466,34.12237585
E02000898,Waltham Forest 004,E05000602,Larkswood,TRUE,206.57,105.5033657,0.182150507,105.6855162,51.07390508,0.088178587,51.16208366
E02000902,Waltham Forest 008,E05000602,Larkswood,TRUE,206.57,105.5033657,0.182150507,105.6855162,51.07390508,0.088178587,51.16208366
E02000916,Waltham Forest 022,E05000603,Lea Bridge,TRUE,264.686,116.449865,7.99190226,124.4417672,43.99547577,3.019389866,47.01486563
E02000914,Waltham Forest 020,E05000603,Lea Bridge,TRUE,264.686,116.449865,7.99190226,124.4417672,43.99547577,3.019389866,47.01486563
E02000920,Waltham Forest 026,E05000604,Leyton,TRUE,203.218,68.84506408,2.33474319,71.17980727,33.87744397,1.148886019,35.02632999
E02000915,Waltham Forest 021,E05000605,Leytonstone,TRUE,130.591,44.62368031,0.005611896,44.6292922,34.17056329,0.004297307,34.1748606
E02000918,Waltham Forest 024,E05000605,Leytonstone,TRUE,130.591,44.62368031,0.005611896,44.6292922,34.17056329,0.004297307,34.1748606
E02000912,Waltham Forest 018,E05000606,Markhouse,TRUE,145.704,56.42972884,2.353282885,58.78301172,38.72901831,1.615112066,40.34413038
E02000693,Merton 005,E05000457,Colliers Wood,TRUE,111.09,32.80366532,2.217583583,35.02124891,29.52890928,1.996204504,31.52511379
E02000899,Waltham Forest 005,E05000607,Valley,TRUE,198.482,74.60605372,5.17167405,79.77772777,37.58832223,2.605613633,40.19393586
E02000900,Waltham Forest 006,E05000607,Valley,TRUE,198.482,74.60605372,5.17167405,79.77772777,37.58832223,2.605613633,40.19393586
E02000906,Waltham Forest 012,E05000608,William Morris,TRUE,99.919,27.58019874,0.737985279,28.31818402,27.60255681,0.738583532,28.34114035
E02000706,Merton 018,E05000458,Cricket Green,TRUE,299.553,163.8619667,2.060547479,165.9225142,54.70216179,0.687874092,55.39003589
E02000925,Wandsworth 003,E05000622,St Mary's Park,TRUE,139.685,19.35759732,31.21766267,50.57525999,13.85803581,22.34861486,36.20665067
E02000905,Waltham Forest 011,E05000608,William Morris,TRUE,99.919,27.58019874,0.737985279,28.31818402,27.60255681,0.738583532,28.34114035
E02000787,Richmond upon Thames 004,E05000524,Kew,TRUE,357.625,201.8327092,32.2741902,234.1068994,56.43696866,9.02459006,65.46155872
E02000704,Merton 016,E05000459,Dundonald,TRUE,115.197,38.76686383,0.00162539,38.76848922,33.65266789,0.001410966,33.65407886
E02000923,Wandsworth 001,E05000622,St Mary's Park,TRUE,139.685,19.35759732,31.21766267,50.57525999,13.85803581,22.34861486,36.20665067
E02000908,Waltham Forest 014,E05000608,William Morris,TRUE,99.919,27.58019874,0.737985279,28.31818402,27.60255681,0.738583532,28.34114035
E02000785,Richmond upon Thames 002,E05000524,Kew,TRUE,357.625,201.8327092,32.2741902,234.1068994,56.43696866,9.02459006,65.46155872
E02000699,Merton 011,E05000459,Dundonald,TRUE,115.197,38.76686383,0.00162539,38.76848922,33.65266789,0.001410966,33.65407886
E02000927,Wandsworth 005,E05000623,Shaftesbury,TRUE,94.789,14.15563157,0,14.15563157,14.93383364,0,14.93383364
E02000907,Waltham Forest 013,E05000609,Wood Street,TRUE,185.011,97.45450878,1.167654733,98.62216351,52.67498083,0.631127194,53.30610802
E02000786,Richmond upon Thames 003,E05000525,Mortlake and Barnes Common,TRUE,193.608,86.09523107,10.47529143,96.5705225,44.46883965,5.410567448,49.8794071
E02000702,Merton 014,E05000460,Figge's Marsh,TRUE,114.19,35.14370062,0.269694529,35.41339515,30.77651337,0.236180514,31.01269389
E02000930,Wandsworth 008,E05000623,Shaftesbury,TRUE,94.789,14.15563157,0,14.15563157,14.93383364,0,14.93383364
E02000909,Waltham Forest 015,E05000609,Wood Street,TRUE,185.011,97.45450878,1.167654733,98.62216351,52.67498083,0.631127194,53.30610802
E02000701,Merton 013,E05000460,Figge's Marsh,TRUE,114.19,35.14370062,0.269694529,35.41339515,30.77651337,0.236180514,31.01269389
E02000739,Newham 026,E05000490,Plaistow South,TRUE,138.452,46.95251736,0.02201437,46.97453173,33.91248762,0.015900363,33.92838798
E02000586,Kensington and Chelsea 010,E05009401,Queen's Gate,TRUE,58.218,10.55836931,0,10.55836931,18.13591898,0,18.13591898
E02000652,Lambeth 035,E05000431,Streatham South,TRUE,169.809,71.0545449,0.66084581,71.71539071,41.84380386,0.389170073,42.23297394
E02000854,Sutton 015,E05000558,Carshalton Central,TRUE,202.382,96.15424165,1.789190186,97.94343184,47.5112617,0.884065868,48.39532757
E02000794,Richmond upon Thames 011,E05000527,St Margarets and North Twickenham,TRUE,200.763,72.07618584,6.950677516,79.02686336,35.90113011,3.462130729,39.36326084
E02000695,Merton 007,E05000461,Graveney,TRUE,88.249,24.99088461,0.465076636,25.45596125,28.31860374,0.527004992,28.84560873
E02000790,Richmond upon Thames 007,E05000527,St Margarets and North Twickenham,TRUE,200.763,72.07618584,6.950677516,79.02686336,35.90113011,3.462130729,39.36326084
E02000651,Lambeth 034,E05000431,Streatham South,TRUE,169.809,71.0545449,0.66084581,71.71539071,41.84380386,0.389170073,42.23297394
E02000852,Sutton 013,E05000558,Carshalton Central,TRUE,202.382,96.15424165,1.789190186,97.94343184,47.5112617,0.884065868,48.39532757
E02000596,Kensington and Chelsea 020,E05009402,Redcliffe,TRUE,71.854,29.70666209,0.007655367,29.71431746,41.3430875,0.010654058,41.35374156
E02000741,Newham 028,E05000490,Plaistow South,TRUE,138.452,46.95251736,0.02201437,46.97453173,33.91248762,0.015900363,33.92838798
E02000931,Wandsworth 009,E05000623,Shaftesbury,TRUE,94.789,14.15563157,0,14.15563157,14.93383364,0,14.93383364
E02000943,Wandsworth 021,E05000610,Balham,TRUE,121.176,32.51270357,0.01282829,32.52553186,26.83097608,0.010586494,26.84156257
E02000593,Kensington and Chelsea 017,E05009402,Redcliffe,TRUE,71.854,29.70666209,0.007655367,29.71431746,41.3430875,0.010654058,41.35374156
E02000789,Richmond upon Thames 006,E05000528,South Richmond,TRUE,269.139,159.1942371,3.337417541,162.5316546,59.14944958,1.240034904,60.38948448
E02000750,Newham 037,E05000491,Royal Docks,TRUE,473.052,47.7138883,202.2093118,249.9232001,10.08639395,42.74568373,52.83207768
E02000644,Lambeth 027,E05000432,Streatham Wells,TRUE,144.978,55.62948278,0.110569463,55.74005224,38.37098234,0.076266373,38.44724871
E02000861,Sutton 022,E05000559,Carshalton South and Clockhouse,TRUE,705.342,555.3043604,0.247504372,555.5518648,78.7283843,0.035089981,78.76347428
E02000700,Merton 012,E05000463,Lavender Fields,TRUE,117.965,39.94142251,0.376992048,40.31841455,33.85870598,0.319579577,34.17828555
E02000947,Wandsworth 025,E05000624,Southfields,TRUE,152.469,44.12722936,1.26998828,45.39721764,28.94177135,0.832948521,29.77471987
E02000939,Wandsworth 017,E05000610,Balham,TRUE,121.176,32.51270357,0.01282829,32.52553186,26.83097608,0.010586494,26.84156257
E02000594,Kensington and Chelsea 018,E05009403,Royal Hospital,TRUE,101.214,29.69341901,10.24312583,39.93654484,29.33726462,10.1202658,39.45753042
E02000791,Richmond upon Thames 008,E05000528,South Richmond,TRUE,269.139,159.1942371,3.337417541,162.5316546,59.14944958,1.240034904,60.38948448
E02000726,Newham 013,E05000492,Stratford and New Town,TRUE,423.497,98.74654621,19.19835251,117.9448987,23.31694114,4.533291265,27.8502324
E02000640,Lambeth 023,E05000433,Thornton,TRUE,107.759,33.94679444,0.023091414,33.96988586,31.50251436,0.021428756,31.52394311
E02000855,Sutton 016,E05000560,Cheam,TRUE,393.038,227.8014945,0.648951267,228.4504458,57.95915268,0.165111584,58.12426426
E02000705,Merton 017,E05000464,Longthornton,TRUE,148.343,61.59821216,0.173695002,61.77190717,41.52417854,0.117090123,41.64126866
E02000940,Wandsworth 018,E05000624,Southfields,TRUE,152.469,44.12722936,1.26998828,45.39721764,28.94177135,0.832948521,29.77471987
E02000948,Wandsworth 026,E05000611,Bedford,TRUE,180.48,96.32022796,1.189936036,97.510164,53.36892063,0.659317396,54.02823803
E02000579,Kensington and Chelsea 003,E05009404,St. Helen's,TRUE,47.822,15.74768472,0.00418032,15.75186504,32.92979115,0.008741416,32.93853256
E02000799,Richmond upon Thames 016,E05000529,South Twickenham,TRUE,172.727,74.37116458,4.021016926,78.3921815,43.057058,2.327960843,45.38501885
E02000725,Newham 012,E05000492,Stratford and New Town,TRUE,423.497,98.74654621,19.19835251,117.9448987,23.31694114,4.533291265,27.8502324
E02000639,Lambeth 022,E05000433,Thornton,TRUE,107.759,33.94679444,0.023091414,33.96988586,31.50251436,0.021428756,31.52394311
E02000841,Sutton 002,E05000562,St Helier,TRUE,149.667,52.97707652,0.06338725,53.04046376,35.39663153,0.042352188,35.43898372
E02000713,Merton 025,E05000465,Lower Morden,TRUE,180.378,84.39047947,0.805361592,85.19584106,46.78535047,0.446485487,47.23183596
E02000928,Wandsworth 006,E05000625,Thamesfield,TRUE,192.172,56.20245621,26.42813348,82.63058969,29.24591315,13.75233306,42.9982462
E02000952,Wandsworth 030,E05000611,Bedford,TRUE,180.48,96.32022796,1.189936036,97.510164,53.36892063,0.659317396,54.02823803
E02000595,Kensington and Chelsea 019,E05009405,Stanley,TRUE,72.424,15.98915905,0.056387394,16.04554644,22.07715543,0.077857331,22.15501276
E02000804,Richmond upon Thames 021,E05000530,Teddington,TRUE,429.55,303.3626328,10.02229587,313.3849286,70.62335764,2.33320821,72.95656585
E02000728,Newham 015,E05000493,Wall End,TRUE,137.675,59.48805597,0.014759019,59.50281499,43.20904738,0.010720188,43.21976756
E02000645,Lambeth 028,E05000434,Thurlow Park,TRUE,151.482,64.44248044,0.006478661,64.4489591,42.54134514,0.004276852,42.54562199
E02000842,Sutton 003,E05000563,Stonecot,TRUE,198.358,74.37373393,0.447251139,74.82098507,37.49469844,0.225476734,37.72017517
E02000703,Merton 015,E05000466,Merton Park,TRUE,181.418,83.93731365,0.393570994,84.33088464,46.26735696,0.216941535,46.48429849
E02000932,Wandsworth 010,E05000625,Thamesfield,TRUE,192.172,56.20245621,26.42813348,82.63058969,29.24591315,13.75233306,42.9982462
E02000946,Wandsworth 024,E05000612,Earlsfield,TRUE,140.341,35.82700494,1.484027671,37.31103261,25.52853759,1.057444133,26.58598172
E02000611,Kingston upon Thames 014,E05000400,Alexandra,TRUE,268.506,148.5852369,2.497587104,151.082824,55.33777157,0.930179253,56.26795082
E02000797,Richmond upon Thames 014,E05000531,Twickenham Riverside,TRUE,196.431,87.05497434,21.11241442,108.1673888,44.31834809,10.74800536,55.06635345
E02000736,Newham 023,E05000493,Wall End,TRUE,137.675,59.48805597,0.014759019,59.50281499,43.20904738,0.010720188,43.21976756
E02000642,Lambeth 025,E05000434,Thurlow Park,TRUE,151.482,64.44248044,0.006478661,64.4489591,42.54134514,0.004276852,42.54562199
E02000641,Lambeth 024,E05000435,Tulse Hill,TRUE,103.195,32.87730973,0.019043842,32.89635357,31.85940184,0.01845423,31.87785607
E02000637,Lambeth 020,E05000435,Tulse Hill,TRUE,103.195,32.87730973,0.019043842,32.89635357,31.85940184,0.01845423,31.87785607
E02000633,Lambeth 016,E05000435,Tulse Hill,TRUE,103.195,32.87730973,0.019043842,32.89635357,31.85940184,0.01845423,31.87785607
E02000624,Lambeth 007,E05000436,Vassall,TRUE,112.973,34.45765958,0.023409031,34.48106862,30.50079186,0.020720908,30.52151276
E02000686,Lewisham 034,E05000437,Bellingham,TRUE,308.471,164.1877905,1.783428138,165.9712187,53.22632939,0.578150989,53.80448037
E02000681,Lewisham 029,E05000437,Bellingham,TRUE,308.471,164.1877905,1.783428138,165.9712187,53.22632939,0.578150989,53.80448037
E02000661,Lewisham 009,E05000438,Blackheath,TRUE,231.823,132.5870467,0.603481033,133.1905277,57.19322356,0.260319741,57.4535433
E02000659,Lewisham 007,E05000438,Blackheath,TRUE,231.823,132.5870467,0.603481033,133.1905277,57.19322356,0.260319741,57.4535433
E02000660,Lewisham 008,E05000439,Brockley,TRUE,168.183,65.04861519,1.008132281,66.05674747,38.67728319,0.599425793,39.27670899
E02000657,Lewisham 005,E05000439,Brockley,TRUE,168.183,65.04861519,1.008132281,66.05674747,38.67728319,0.599425793,39.27670899
E02000677,Lewisham 025,E05000440,Catford South,TRUE,186.655,56.20741275,0.441706558,56.64911931,30.11299604,0.236643303,30.34963934
E02000674,Lewisham 022,E05000440,Catford South,TRUE,186.655,56.20741275,0.441706558,56.64911931,30.11299604,0.236643303,30.34963934
E02000667,Lewisham 015,E05000441,Crofton Park,TRUE,171.962,62.6678826,0.053219175,62.72110178,36.4428668,0.030948218,36.47381502
E02000671,Lewisham 019,E05000441,Crofton Park,TRUE,171.962,62.6678826,0.053219175,62.72110178,36.4428668,0.030948218,36.47381502
E02006784,Lewisham 038,E05000442,Downham,TRUE,238.178,113.0551485,1.819850729,114.8749992,47.46666295,0.764071715,48.23073467
E02006783,Lewisham 037,E05000442,Downham,TRUE,238.178,113.0551485,1.819850729,114.8749992,47.46666295,0.764071715,48.23073467
E02000654,Lewisham 002,E05000443,Evelyn,TRUE,177.62,44.21441296,15.00641614,59.2208291,24.89269956,8.448607216,33.34130678
E02000653,Lewisham 001,E05000443,Evelyn,TRUE,177.62,44.21441296,15.00641614,59.2208291,24.89269956,8.448607216,33.34130678
E02000673,Lewisham 021,E05000444,Forest Hill,TRUE,182.785,88.56993303,0.068457619,88.63839065,48.45579945,0.037452536,48.49325199
E02000680,Lewisham 028,E05000444,Forest Hill,TRUE,182.785,88.56993303,0.068457619,88.63839065,48.45579945,0.037452536,48.49325199
E02000675,Lewisham 023,E05000445,Grove Park,TRUE,239.291,101.647679,0.465393032,102.113072,42.47868872,0.194488314,42.67317703
E02000683,Lewisham 031,E05000445,Grove Park,TRUE,239.291,101.647679,0.465393032,102.113072,42.47868872,0.194488314,42.67317703
E02000666,Lewisham 014,E05000446,Ladywell,TRUE,160.598,75.87643365,0.248363755,76.12479741,47.2461884,0.154649345,47.40083775
E02000663,Lewisham 011,E05000446,Ladywell,TRUE,160.598,75.87643365,0.248363755,76.12479741,47.2461884,0.154649345,47.40083775
E02000665,Lewisham 013,E05000447,Lee Green,TRUE,179.842,62.78680375,1.33464195,64.1214457,34.91220279,0.742119165,35.65432196
E02000668,Lewisham 016,E05000447,Lee Green,TRUE,179.842,62.78680375,1.33464195,64.1214457,34.91220279,0.742119165,35.65432196
E02000664,Lewisham 012,E05000448,Lewisham Central,TRUE,206.203,56.45811917,2.387459791,58.84557896,27.37987283,1.157820105,28.53769293
E02000669,Lewisham 017,E05000448,Lewisham Central,TRUE,206.203,56.45811917,2.387459791,58.84557896,27.37987283,1.157820105,28.53769293
E02006798,Lewisham 039,E05000449,New Cross,TRUE,181.114,44.10317988,1.472839241,45.57601912,24.35106059,0.813211149,25.16427174
E02000655,Lewisham 003,E05000449,New Cross,TRUE,181.114,44.10317988,1.472839241,45.57601912,24.35106059,0.813211149,25.16427174
E02000676,Lewisham 024,E05000450,Perry Vale,TRUE,168.45,64.89252012,0.00685455,64.89937467,38.52331263,0.00406919,38.52738181
E02000679,Lewisham 027,E05000450,Perry Vale,TRUE,168.45,64.89252012,0.00685455,64.89937467,38.52331263,0.00406919,38.52738181
E02000672,Lewisham 020,E05000451,Rushey Green,TRUE,178.524,64.29676041,0.999130817,65.29589123,36.01575162,0.559661904,36.57541352
E02000670,Lewisham 018,E05000451,Rushey Green,TRUE,178.524,64.29676041,0.999130817,65.29589123,36.01575162,0.559661904,36.57541352
E02000687,Lewisham 035,E05000452,Sydenham,TRUE,174.372,73.2128458,0.180050442,73.39289625,41.98658374,0.10325651,42.08984025
E02000685,Lewisham 033,E05000452,Sydenham,TRUE,174.372,73.2128458,0.180050442,73.39289625,41.98658374,0.10325651,42.08984025
E02000662,Lewisham 010,E05000453,Telegraph Hill,TRUE,154.631,59.95002171,0.071347402,60.02136911,38.76973033,0.046140426,38.81587076
E02000658,Lewisham 006,E05000453,Telegraph Hill,TRUE,154.631,59.95002171,0.071347402,60.02136911,38.76973033,0.046140426,38.81587076
E02000678,Lewisham 026,E05000454,Whitefoot,TRUE,223.004,91.74764587,0.436284951,92.18393082,41.14170412,0.195639967,41.33734409
E02000682,Lewisham 030,E05000454,Whitefoot,TRUE,223.004,91.74764587,0.436284951,92.18393082,41.14170412,0.195639967,41.33734409
E02000697,Merton 009,E05000455,Abbey,TRUE,139.326,36.17103455,0.639077616,36.81011216,25.96143903,0.458692287,26.42013132
E02000709,Merton 021,E05000456,Cannon Hill,TRUE,222.344,119.0098893,0.884629558,119.8945188,53.52511841,0.397865271,53.92298368
E02000696,Merton 008,E05000457,Colliers Wood,TRUE,111.09,32.80366532,2.217583583,35.02124891,29.52890928,1.996204504,31.52511379
E02000953,Wandsworth 031,E05000612,Earlsfield,TRUE,140.341,35.82700494,1.484027671,37.31103261,25.52853759,1.057444133,26.58598172
E02000733,Newham 020,E05000494,West Ham,TRUE,133.7,57.63713724,0.03264087,57.66977811,43.10930235,0.024413515,43.13371586
E02000942,Wandsworth 020,E05000613,East Putney,TRUE,161.034,60.41945074,0.035314406,60.45476515,37.51968575,0.021929782,37.54161553
E02000956,Wandsworth 034,E05000626,Tooting,TRUE,160.02,58.77429448,0.01495125,58.78924573,36.72934288,0.009343363,36.73868624
E02000792,Richmond upon Thames 009,E05000531,Twickenham Riverside,TRUE,196.431,87.05497434,21.11241442,108.1673888,44.31834809,10.74800536,55.06635345
E02000707,Merton 019,E05000467,Pollards Hill,TRUE,216.326,133.212092,1.227683832,134.4397758,61.57932564,0.567515616,62.14684126
E02000729,Newham 016,E05000494,West Ham,TRUE,133.7,57.63713724,0.03264087,57.66977811,43.10930235,0.024413515,43.13371586
E02000936,Wandsworth 014,E05000613,East Putney,TRUE,161.034,60.41945074,0.035314406,60.45476515,37.51968575,0.021929782,37.54161553
E02000934,Wandsworth 012,E05000614,Fairfield,TRUE,145.428,26.14273825,6.977058634,33.11979689,17.97641325,4.797603373,22.77401662
E02000958,Wandsworth 036,E05000615,Furzedown,TRUE,141.528,53.42209985,0.257533746,53.6796336,37.74666487,0.18196664,37.92863151
E02000959,Wandsworth 037,E05000615,Furzedown,TRUE,141.528,53.42209985,0.257533746,53.6796336,37.74666487,0.18196664,37.92863151
E02000957,Wandsworth 035,E05000616,Graveney,TRUE,101.117,20.76096371,0.016290998,20.77725471,20.53162546,0.016111038,20.5477365
E02000929,Wandsworth 007,E05000617,Latchmere,TRUE,108.326,30.60321414,0.00287558,30.60608972,28.25103312,0.002654561,28.25368768
E02000951,Wandsworth 029,E05000618,Nightingale,TRUE,123.197,33.91379038,0.007310611,33.92110099,27.52809759,0.005934082,27.53403167
E02000949,Wandsworth 027,E05000618,Nightingale,TRUE,123.197,33.91379038,0.007310611,33.92110099,27.52809759,0.005934082,27.53403167
E02000937,Wandsworth 015,E05000619,Northcote,TRUE,167.535,69.03684491,1.079446686,70.1162916,41.20741631,0.64431115,41.85172746
E02000924,Wandsworth 002,E05000620,Queenstown,TRUE,320.486,85.38740359,36.9877056,122.3751092,26.64309941,11.54112991,38.18422932
E02000945,Wandsworth 023,E05000621,Roehampton and Putney Heath,TRUE,442.415,321.0741989,3.922977652,324.9971766,72.57308159,0.886718952,73.45980054
E02000935,Wandsworth 013,E05000621,Roehampton and Putney Heath,TRUE,442.415,321.0741989,3.922977652,324.9971766,72.57308159,0.886718952,73.45980054
E02000926,Wandsworth 004,E05000622,St Mary's Park,TRUE,139.685,19.35759732,31.21766267,50.57525999,13.85803581,22.34861486,36.20665067
E02000604,Kingston upon Thames 007,E05000402,Beverley,TRUE,187.821,82.91967199,0.753008871,83.67268086,44.14824327,0.400918359,44.54916163
E02000848,Sutton 009,E05000563,Stonecot,TRUE,198.358,74.37373393,0.447251139,74.82098507,37.49469844,0.225476734,37.72017517
E02000798,Richmond upon Thames 015,E05000532,West Twickenham,TRUE,245.856,149.9134705,2.846130133,152.7596006,60.97612851,1.157641112,62.13376962
E02000710,Merton 022,E05000468,Ravensbury,TRUE,183.954,89.31428689,6.744759953,96.05904684,48.55251144,3.666547046,52.21905848
E02000954,Wandsworth 032,E05000626,Tooting,TRUE,160.02,58.77429448,0.01495125,58.78924573,36.72934288,0.009343363,36.73868624
E02000851,Sutton 012,E05000564,Sutton Central,TRUE,131.048,29.29197375,0.029674903,29.32164865,22.35209522,0.0226443,22.37473952
E02000605,Kingston upon Thames 008,E05000402,Beverley,TRUE,187.821,82.91967199,0.753008871,83.67268086,44.14824327,0.400918359,44.54916163
E02000767,Redbridge 017,E05011234,Aldborough,TRUE,849.914,641.3852663,25.6611812,667.0464474,75.4647254,3.019267973,78.48399337
E02000793,Richmond upon Thames 010,E05000533,Whitton,TRUE,162.597,63.30947702,0.584218126,63.89369515,38.93643611,0.35930437,39.29574048
E02000698,Merton 010,E05000469,Raynes Park,TRUE,185.651,76.09241027,0.261473665,76.35388393,40.98680334,0.140841507,41.12764485
E02000955,Wandsworth 033,E05000626,Tooting,TRUE,160.02,58.77429448,0.01495125,58.78924573,36.72934288,0.009343363,36.73868624
E02000846,Sutton 007,E05000565,Sutton North,TRUE,187.372,81.81634872,0.406434026,82.22278275,43.66519476,0.216912893,43.88210765
E02000601,Kingston upon Thames 004,E05000403,Canbury,TRUE,124.241,30.61431811,1.325108017,31.93942613,24.6410751,1.066562582,25.70763768
E02000763,Redbridge 013,E05011234,Aldborough,TRUE,849.914,641.3852663,25.6611812,667.0464474,75.4647254,3.019267973,78.48399337
E02000808,Southwark 002,E05011095,Borough & Bankside,TRUE,119.577,11.28168293,16.82935368,28.11103661,9.434659617,14.07407251,23.50873212
E02000712,Merton 024,E05000470,St Helier,TRUE,184.527,89.54059927,0.094735939,89.63533521,48.52438899,0.051339879,48.57572887
E02000941,Wandsworth 019,E05000627,Wandsworth Common,TRUE,276.497,155.0262228,1.435061454,156.4612842,56.06795834,0.519015199,56.58697354
E02000860,Sutton 021,E05000566,Sutton South,TRUE,127.159,53.05905495,0.041152897,53.10020785,41.72654311,0.032363338,41.75890645
E02000615,Kingston upon Thames 018,E05000404,Chessington North and Hook,TRUE,192.98,86.85729385,0.276278542,87.13357239,45.00844328,0.143164339,45.15160762
E02000765,Redbridge 015,E05011235,Barkingside,TRUE,162.98,51.56130996,0.016190465,51.57750043,31.63658729,0.00993402,31.64652131
E02000827,Southwark 021,E05011096,Camberwell Green,TRUE,92.752,20.39978463,0,20.39978463,21.9939027,0,21.9939027
E02000711,Merton 023,E05000470,St Helier,TRUE,184.527,89.54059927,0.094735939,89.63533521,48.52438899,0.051339879,48.57572887
E02000944,Wandsworth 022,E05000628,West Hill,TRUE,168.568,83.89197588,0.176131315,84.0681072,49.76743859,0.104486803,49.87192539
E02000857,Sutton 018,E05000567,Sutton West,TRUE,178.215,79.52973807,0.005562847,79.53530092,44.62572627,0.003121425,44.62884769
E02000616,Kingston upon Thames 019,E05000405,Chessington South,TRUE,755.173,592.2329197,5.250687454,597.4836072,78.42347644,0.695295973,79.11877241
E02000762,Redbridge 012,E05011235,Barkingside,TRUE,162.98,51.56130996,0.016190465,51.57750043,31.63658729,0.00993402,31.64652131
E02000833,Southwark 027,E05011097,Champion Hill,TRUE,105.054,50.15473024,0,50.15473024,47.7418568,0,47.7418568
E02000694,Merton 006,E05000471,Trinity,TRUE,107.601,37.89775701,0.820672428,38.71842944,35.22063643,0.762699629,35.98333606
E02000950,Wandsworth 028,E05000628,West Hill,TRUE,168.568,83.89197588,0.176131315,84.0681072,49.76743859,0.104486803,49.87192539
E02000853,Sutton 014,E05000567,Sutton West,TRUE,178.215,79.52973807,0.005562847,79.53530092,44.62572627,0.003121425,44.62884769
E02000617,Kingston upon Thames 020,E05000405,Chessington South,TRUE,755.173,592.2329197,5.250687454,597.4836072,78.42347644,0.695295973,79.11877241
E02000754,Redbridge 004,E05011236,Bridge,TRUE,345.207,203.2665805,3.203483879,206.4700644,58.88251992,0.927989258,59.81050918
E02000815,Southwark 009,E05011098,Chaucer,TRUE,75.06,22.25672806,0.013624746,22.27035281,29.65191588,0.018151807,29.67006769
E02000692,Merton 004,E05000472,Village,TRUE,621.285,474.3877156,3.451495278,477.8392108,76.35589392,0.555541383,76.91143531
E02000933,Wandsworth 011,E05000629,West Putney,TRUE,184.761,76.95977065,0.057947179,77.01771783,41.65368809,0.031363317,41.68505141
E02000844,Sutton 005,E05000568,The Wrythe,TRUE,148.361,53.75940902,2.38693054,56.14633956,36.23553968,1.608866576,37.84440625
E02000600,Kingston upon Thames 003,E05000406,Coombe Hill,TRUE,442.17,290.0576987,2.209397854,292.2670966,65.59868348,0.499671586,66.09835506
E02000599,Kingston upon Thames 002,E05000406,Coombe Hill,TRUE,442.17,290.0576987,2.209397854,292.2670966,65.59868348,0.499671586,66.09835506
E02000606,Kingston upon Thames 009,E05000408,Grove,TRUE,192.034,48.86705003,10.15422882,59.02127885,25.4470823,5.287724477,30.73480678
E02000602,Kingston upon Thames 005,E05000409,Norbiton,TRUE,134.711,50.22169371,0.713372693,50.93506641,37.28106369,0.529557863,37.81062156
E02000603,Kingston upon Thames 006,E05000409,Norbiton,TRUE,134.711,50.22169371,0.713372693,50.93506641,37.28106369,0.529557863,37.81062156
E02000609,Kingston upon Thames 012,E05000410,Old Malden,TRUE,180.016,80.4129632,0.499499086,80.91246228,44.66989779,0.277474828,44.94737261
E02000612,Kingston upon Thames 015,E05000411,St James,TRUE,216.584,106.9441315,0.587496433,107.531628,49.37766942,0.271255694,49.64892512
E02000607,Kingston upon Thames 010,E05000412,St Mark's,TRUE,137.578,51.17431151,6.469090821,57.64340233,37.19658049,4.702125936,41.89870643
E02000608,Kingston upon Thames 011,E05000412,St Mark's,TRUE,137.578,51.17431151,6.469090821,57.64340233,37.19658049,4.702125936,41.89870643
E02000613,Kingston upon Thames 016,E05000413,Surbiton Hill,TRUE,166.482,75.60487959,0.215953855,75.82083345,45.41324563,0.129716038,45.54296167
E02000610,Kingston upon Thames 013,E05000413,Surbiton Hill,TRUE,166.482,75.60487959,0.215953855,75.82083345,45.41324563,0.129716038,45.54296167
